race_id,date,distance,weather,num_horses,horse_id,horse_name,FP,odds,time,last3f,weight,PP,sex_age,jockey,popularity,horse_weight,venue,surface_type,track_condition,url_jp
202409020107,2024-03-23,1400.0,Rain,10,2021105812,Vip Genie,7,19.7,1:24.0,35.8,57,9,3C,F.Matsuwaka,7,486(+14),NAKAYAMA,TURF,Sft,https://db.netkeiba.com/race/202409020107/
202409020107,2024-03-23,1400.0,Rain,10,2021105176,Kurino Spinel,8,224.0,1:24.4,36.1,54,2,3F,K.Taguchi,10,446(-2),NAKAYAMA,TURF,Sft,https://db.netkeiba.com/race/202409020107/
202409020107,2024-03-23,1400.0,Rain,10,2021105773,Jun Tone Fu,9,7.9,1:24.4,36.2,57,1,3C,M.Iwata,5,512(+28),NAKAYAMA,TURF,Sft,https://db.netkeiba.com/race/202409020107/
202409020107,2024-03-23,1400.0,Rain,10,2021105646,Taisei Response,10,2.9,1:24.4,36.4,57,4,3C,C.Lemaire,1,492(+2),NAKAYAMA,TURF,Sft,https://db.netkeiba.com/race/202409020107/
202409020405,2024-03-31,1600.0,Cloudy,9,2021105746,Altoum,2,3.9,1:34.5,33.6,57,7,3C,Y.Fujioka,2,424(-8),NAKAYAMA,TURF,Gd,https://db.netkeiba.com/race/202409020405/
202409020405,2024-03-31,1600.0,Cloudy,9,2021106815,Meiner Tigre,3,2.5,1:34.5,33.8,57,9,3C,T.Yokoyama,1,474(-4),NAKAYAMA,TURF,Gd,https://db.netkeiba.com/race/202409020405/
202409020405,2024-03-31,1600.0,Cloudy,9,2021103519,Lila Bonito,4,14.8,1:34.7,34.0,55,3,3F,S.Hamanaka,6,458(-12),NAKAYAMA,TURF,Gd,https://db.netkeiba.com/race/202409020405/
202409020405,2024-03-31,1600.0,Cloudy,9,2021104830,Gloria Laus,5,6.4,1:34.8,34.4,57,4,3C,H.Miyuki,4,492(-6),NAKAYAMA,TURF,Gd,https://db.netkeiba.com/race/202409020405/
202409020405,2024-03-31,1600.0,Cloudy,9,2021105283,Bloomin' Design,6,4.2,1:35.1,34.6,57,5,3C,A.Nishimura,3,464(0),NAKAYAMA,TURF,Gd,https://db.netkeiba.com/race/202409020405/
202409020405,2024-03-31,1600.0,Cloudy,9,2021107255,Z Spunky,7,81.0,1:35.1,34.4,57,2,3C,K.Fujioka,8,456(-5),NAKAYAMA,TURF,Gd,https://db.netkeiba.com/race/202409020405/
202409020405,2024-03-31,1600.0,Cloudy,9,2021104667,Sol Amazon,8,270.1,1:36.1,35.1,54,1,3C,S.Yoshimura,9,452(+2),NAKAYAMA,TURF,Gd,https://db.netkeiba.com/race/202409020405/
202409020405,2024-03-31,1600.0,Cloudy,9,2021102718,Nobori Shoryu,9,47.1,1:36.4,35.8,56,8,3C,T.Tsunoda,7,456(-2),NAKAYAMA,TURF,Gd,https://db.netkeiba.com/race/202409020405/
202409020506,2024-04-06,1200.0,Sunny,10,2021102461,Band Shell,2,2.3,1:08.8,33.9,57,4,3C,J.Moreira,1,474(-2),FUKUSHIMA,TURF,Gd,https://db.netkeiba.com/race/202409020506/
202409020506,2024-04-06,1200.0,Sunny,10,2021110049,Awaking,4,6.0,1:08.9,33.8,57,8,3C,R.Sakai,3,496(-4),FUKUSHIMA,TURF,Gd,https://db.netkeiba.com/race/202409020506/
202409020506,2024-04-06,1200.0,Sunny,10,2021106615,Can See Angel,5,10.0,1:09.0,34.1,55,1,3F,K.Matsuyama,6,460(+6),FUKUSHIMA,TURF,Gd,https://db.netkeiba.com/race/202409020506/
202409020506,2024-04-06,1200.0,Sunny,10,2021105812,Vip Genie,6,97.0,1:09.0,33.4,57,3,3C,F.Matsuwaka,7,478(-8),FUKUSHIMA,TURF,Gd,https://db.netkeiba.com/race/202409020506/
202409020506,2024-04-06,1200.0,Sunny,10,2021104928,Trapeziste,7,6.2,1:09.1,34.3,57,9,3C,B.Murzabayev,4,520(+4),FUKUSHIMA,TURF,Gd,https://db.netkeiba.com/race/202409020506/
202409020506,2024-04-06,1200.0,Sunny,10,2021106586,Loveca Moon,8,102.3,1:09.2,34.0,52,5,3F,S.Imamura,8,458(-8),FUKUSHIMA,TURF,Gd,https://db.netkeiba.com/race/202409020506/
202409020506,2024-04-06,1200.0,Sunny,10,2021105773,Jun Tone Fu,9,149.9,1:09.2,33.7,57,2,3C,M.Iwata,10,508(-4),FUKUSHIMA,TURF,Gd,https://db.netkeiba.com/race/202409020506/
202409020506,2024-04-06,1200.0,Sunny,10,2021103837,Queen's Shaula,10,109.2,1:09.3,34.0,54,6,3F,T.Tsunoda,9,404(-12),FUKUSHIMA,TURF,Gd,https://db.netkeiba.com/race/202409020506/
202410010309,2024-01-20,1200.0,Rain,7,2021100899,Big Dream,1,1.8,1:09.9,35.9,57,1,3C,H.Yoshida,1,522(0),NAKAYAMA,TURF,Yld,https://db.netkeiba.com/race/202410010309/
202410010309,2024-01-20,1200.0,Rain,7,2021104404,Chou Cream,3,3.1,1:10.0,36.2,55,2,3F,H.Miyuki,2,430(+12),NAKAYAMA,TURF,Yld,https://db.netkeiba.com/race/202410010309/
202410010309,2024-01-20,1200.0,Rain,7,2021109123,Yume Kanauken,4,44.1,1:10.5,35.8,55,5,3F,G.Maruyama,6,410(-2),NAKAYAMA,TURF,Yld,https://db.netkeiba.com/race/202410010309/
202410010309,2024-01-20,1200.0,Rain,7,2021101386,Call Me Maybe,5,178.0,1:11.4,35.7,55,7,3F,M.Okabe,7,428(-5),NAKAYAMA,TURF,Yld,https://db.netkeiba.com/race/202410010309/
202410010309,2024-01-20,1200.0,Rain,7,2021104140,Grace Rouge,6,13.8,1:11.4,37.5,55,6,3F,D.Sasaki,4,406(-14),NAKAYAMA,TURF,Yld,https://db.netkeiba.com/race/202410010309/
202410010309,2024-01-20,1200.0,Rain,7,2021102562,Pulp Fiction,7,17.0,1:11.5,36.9,55,4,3F,Y.Kitamura,5,438(0),NAKAYAMA,TURF,Yld,https://db.netkeiba.com/race/202410010309/
202410010709,2024-02-03,1200.0,LightRain,12,2021102320,Pair Pollux,1,2.2,1:08.7,35.1,57,10,3C,F.Matsuwaka,1,474(-6),TOKYO,TURF,Gd,https://db.netkeiba.com/race/202410010709/
202410010709,2024-02-03,1200.0,LightRain,12,2021105068,Kurino Hallelujah,3,7.4,1:09.5,35.7,55,2,3F,A.Tomita,3,466(0),TOKYO,TURF,Gd,https://db.netkeiba.com/race/202410010709/
202410010709,2024-02-03,1200.0,LightRain,12,2021102433,Art Form,4,27.1,1:09.6,35.5,55,6,3F,A.Saito,7,440(+12),TOKYO,TURF,Gd,https://db.netkeiba.com/race/202410010709/
202410010709,2024-02-03,1200.0,LightRain,12,2021102562,Pulp Fiction,5,73.5,1:09.7,35.7,55,1,3F,S.Akiyama,12,430(-8),TOKYO,TURF,Gd,https://db.netkeiba.com/race/202410010709/
202410010709,2024-02-03,1200.0,LightRain,12,2021105175,St Kilda,6,44.8,1:09.7,35.4,57,5,3C,Y.Kitamura,9,466(-2),TOKYO,TURF,Gd,https://db.netkeiba.com/race/202410010709/
202410010709,2024-02-03,1200.0,LightRain,12,2021104481,Beer for Now,7,9.0,1:09.9,36.0,55,8,3F,R.Kobayashi,5,438(-4),TOKYO,TURF,Gd,https://db.netkeiba.com/race/202410010709/
202410010709,2024-02-03,1200.0,LightRain,12,2021106648,Bene Merenti,8,18.9,1:10.0,35.7,55,4,3F,D.Sasaki,6,432(-2),TOKYO,TURF,Gd,https://db.netkeiba.com/race/202410010709/
202410010709,2024-02-03,1200.0,LightRain,12,2021106854,Happier Than Ever,9,73.0,1:10.1,36.3,57,12,3C,K.Fujioka,11,434(-4),TOKYO,TURF,Gd,https://db.netkeiba.com/race/202410010709/
202410010709,2024-02-03,1200.0,LightRain,12,2021109114,Aitaka,10,50.8,1:10.1,35.6,55,7,3F,N.Fujita,10,402(-12),TOKYO,TURF,Gd,https://db.netkeiba.com/race/202410010709/
202410010709,2024-02-03,1200.0,LightRain,12,2021104404,Chou Cream,12,7.6,1:10.3,36.7,55,9,3F,H.Yoshida,4,426(-4),TOKYO,TURF,Gd,https://db.netkeiba.com/race/202410010709/
202410020709,2024-03-02,1200.0,Sunny,13,2021101598,Uncle Cross,1,3.0,1:09.8,34.8,57,6,3C,Y.Nagaoka,1,462(0),NAKAYAMA,TURF,Yld,https://db.netkeiba.com/race/202410020709/
202410020709,2024-03-02,1200.0,Sunny,13,2021100356,Cool Baby,2,28.2,1:10.0,35.6,55,3,3F,K.Ogino,8,464(0),NAKAYAMA,TURF,Yld,https://db.netkeiba.com/race/202410020709/
202410020709,2024-03-02,1200.0,Sunny,13,2021110002,World Series,3,4.2,1:10.2,35.2,57,9,3C,K.Fujioka,2,454(+2),NAKAYAMA,TURF,Yld,https://db.netkeiba.com/race/202410020709/
202410020709,2024-03-02,1200.0,Sunny,13,2021106648,Bene Merenti,4,24.5,1:10.2,35.4,55,4,3F,A.Tomita,7,438(+6),NAKAYAMA,TURF,Yld,https://db.netkeiba.com/race/202410020709/
202410020709,2024-03-02,1200.0,Sunny,13,2021105175,St Kilda,5,36.4,1:10.2,34.9,57,11,3C,M.Nagashima,10,466(0),NAKAYAMA,TURF,Yld,https://db.netkeiba.com/race/202410020709/
202410020709,2024-03-02,1200.0,Sunny,13,2021102054,Lux Paradis,6,28.2,1:10.2,35.7,55,7,3F,Y.Tannai,9,406(+4),NAKAYAMA,TURF,Yld,https://db.netkeiba.com/race/202410020709/
202410020709,2024-03-02,1200.0,Sunny,13,2021104672,Last Christmas,7,23.2,1:10.4,35.3,55,13,3F,Y.Hishida,6,458(+6),NAKAYAMA,TURF,Yld,https://db.netkeiba.com/race/202410020709/
202410020709,2024-03-02,1200.0,Sunny,13,2021103493,Iris Azul,8,8.4,1:10.5,35.9,55,1,3F,Y.Tsunoda,5,448(-2),NAKAYAMA,TURF,Yld,https://db.netkeiba.com/race/202410020709/
202410020709,2024-03-02,1200.0,Sunny,13,2021102295,Chuwa Career,9,5.6,1:10.8,36.1,55,10,3F,M.Katsuura,4,504(+4),NAKAYAMA,TURF,Yld,https://db.netkeiba.com/race/202410020709/
202410020709,2024-03-02,1200.0,Sunny,13,2021100248,Seiun Deseo,10,5.0,1:11.0,36.1,55,12,3F,H.Miyuki,3,470(-4),NAKAYAMA,TURF,Yld,https://db.netkeiba.com/race/202410020709/
202410020709,2024-03-02,1200.0,Sunny,13,2021100429,T M Bonita,11,505.6,1:11.0,35.5,55,8,3F,R.Kobayashi,12,456(+4),NAKAYAMA,TURF,Yld,https://db.netkeiba.com/race/202410020709/
202410020709,2024-03-02,1200.0,Sunny,13,2021101386,Call Me Maybe,12,315.4,1:11.1,35.6,55,5,3F,M.Okabe,11,428(-10),NAKAYAMA,TURF,Yld,https://db.netkeiba.com/race/202410020709/
202410020709,2024-03-02,1200.0,Sunny,13,2021100015,Kiran,13,536.1,1:11.1,35.8,55,2,3F,H.Mayuzumi,13,376(-8),NAKAYAMA,TURF,Yld,https://db.netkeiba.com/race/202410020709/
